========================================
 WEAVER ENGINE: 8-NODE DEEP HISTORY 
========================================
Enter Node ID (0-7): 
> [SYSTEM] Node 0 bound to :50000. Meshing topology...
[SYSTEM] Topology Locked. Entering FSM loop.
[HEARTBEAT] SimTick: 21 | NetHead: 20 | Confirmed: 17 | Missing: 4 frames
[HEARTBEAT] SimTick: 16043 | NetHead: 16042 | Confirmed: 16041 | Missing: 2 frames
[HEARTBEAT] SimTick: 16104 | NetHead: 16103 | Confirmed: 16102 | Missing: 2 frames
[HEARTBEAT] SimTick: 16164 | NetHead: 16163 | Confirmed: 16162 | Missing: 2 frames
[HEARTBEAT] SimTick: 16224 | NetHead: 16223 | Confirmed: 16222 | Missing: 2 frames
[HEARTBEAT] SimTick: 16284 | NetHead: 16283 | Confirmed: 16281 | Missing: 3 frames
[HEARTBEAT] SimTick: 16345 | NetHead: 16344 | Confirmed: 16343 | Missing: 2 frames
[HEARTBEAT] SimTick: 16405 | NetHead: 16404 | Confirmed: 16403 | Missing: 2 frames
[HEARTBEAT] SimTick: 16465 | NetHead: 16464 | Confirmed: 16463 | Missing: 2 frames
[HEARTBEAT] SimTick: 16525 | NetHead: 16524 | Confirmed: 16523 | Missing: 2 frames
[HEARTBEAT] SimTick: 16585 | NetHead: 16584 | Confirmed: 16583 | Missing: 2 frames
[HEARTBEAT] SimTick: 16645 | NetHead: 16644 | Confirmed: 16643 | Missing: 2 frames
[HEARTBEAT] SimTick: 16705 | NetHead: 16704 | Confirmed: 16703 | Missing: 2 frames
[HEARTBEAT] SimTick: 16765 | NetHead: 16764 | Confirmed: 16763 | Missing: 2 frames
[HEARTBEAT] SimTick: 16825 | NetHead: 16824 | Confirmed: 16823 | Missing: 2 frames
[HEARTBEAT] SimTick: 16885 | NetHead: 16884 | Confirmed: 16883 | Missing: 2 frames
[HEARTBEAT] SimTick: 16945 | NetHead: 16944 | Confirmed: 16943 | Missing: 2 frames
[HEARTBEAT] SimTick: 17005 | NetHead: 17004 | Confirmed: 17003 | Missing: 2 frames
[HEARTBEAT] SimTick: 17059 | NetHead: 17058 | Confirmed: 17057 | Missing: 2 frames
[HEARTBEAT] SimTick: 17119 | NetHead: 17118 | Confirmed: 17117 | Missing: 2 frames
[HEARTBEAT] SimTick: 17179 | NetHead: 17178 | Confirmed: 17177 | Missing: 2 frames
[HEARTBEAT] SimTick: 17239 | NetHead: 17238 | Confirmed: 17237 | Missing: 2 frames
[HEARTBEAT] SimTick: 17299 | NetHead: 17298 | Confirmed: 17297 | Missing: 2 frames
[HEARTBEAT] SimTick: 17359 | NetHead: 17358 | Confirmed: 17357 | Missing: 2 frames
[HEARTBEAT] SimTick: 17420 | NetHead: 17419 | Confirmed: 17418 | Missing: 2 frames
[HEARTBEAT] SimTick: 17480 | NetHead: 17479 | Confirmed: 17478 | Missing: 2 frames
[HEARTBEAT] SimTick: 17540 | NetHead: 17539 | Confirmed: 17538 | Missing: 2 frames
[HEARTBEAT] SimTick: 17600 | NetHead: 17599 | Confirmed: 17598 | Missing: 2 frames
[HEARTBEAT] SimTick: 17660 | NetHead: 17659 | Confirmed: 17658 | Missing: 2 frames
[HEARTBEAT] SimTick: 17720 | NetHead: 17719 | Confirmed: 17718 | Missing: 2 frames
[HEARTBEAT] SimTick: 17780 | NetHead: 17779 | Confirmed: 17778 | Missing: 2 frames
[HEARTBEAT] SimTick: 17840 | NetHead: 17839 | Confirmed: 17838 | Missing: 2 frames
[HEARTBEAT] SimTick: 17900 | NetHead: 17899 | Confirmed: 17898 | Missing: 2 frames
[HEARTBEAT] SimTick: 17960 | NetHead: 17959 | Confirmed: 17958 | Missing: 2 frames
[HEARTBEAT] SimTick: 18020 | NetHead: 18019 | Confirmed: 18018 | Missing: 2 frames
[HEARTBEAT] SimTick: 18080 | NetHead: 18079 | Confirmed: 18078 | Missing: 2 frames
[HEARTBEAT] SimTick: 18140 | NetHead: 18139 | Confirmed: 18138 | Missing: 2 frames
[HEARTBEAT] SimTick: 18200 | NetHead: 18199 | Confirmed: 18198 | Missing: 2 frames
[HEARTBEAT] SimTick: 18260 | NetHead: 18259 | Confirmed: 18258 | Missing: 2 frames
[HEARTBEAT] SimTick: 18320 | NetHead: 18319 | Confirmed: 18318 | Missing: 2 frames
[HEARTBEAT] SimTick: 18380 | NetHead: 18379 | Confirmed: 18378 | Missing: 2 frames
[HEARTBEAT] SimTick: 18440 | NetHead: 18439 | Confirmed: 18438 | Missing: 2 frames
[HEARTBEAT] SimTick: 18500 | NetHead: 18499 | Confirmed: 18498 | Missing: 2 frames
[HEARTBEAT] SimTick: 18560 | NetHead: 18559 | Confirmed: 18558 | Missing: 2 frames
[HEARTBEAT] SimTick: 18620 | NetHead: 18619 | Confirmed: 18618 | Missing: 2 frames
[HEARTBEAT] SimTick: 18681 | NetHead: 18680 | Confirmed: 18679 | Missing: 2 frames
[HEARTBEAT] SimTick: 18741 | NetHead: 18740 | Confirmed: 18739 | Missing: 2 frames
[HEARTBEAT] SimTick: 18801 | NetHead: 18800 | Confirmed: 18799 | Missing: 2 frames
[HEARTBEAT] SimTick: 18861 | NetHead: 18860 | Confirmed: 18859 | Missing: 2 frames
[HEARTBEAT] SimTick: 18921 | NetHead: 18920 | Confirmed: 18919 | Missing: 2 frames
[HEARTBEAT] SimTick: 18981 | NetHead: 18980 | Confirmed: 18979 | Missing: 2 frames
[HEARTBEAT] SimTick: 19017 | NetHead: 19016 | Confirmed: 19014 | Missing: 3 frames
[HEARTBEAT] SimTick: 19077 | NetHead: 19076 | Confirmed: 19074 | Missing: 3 frames
[HEARTBEAT] SimTick: 19137 | NetHead: 19136 | Confirmed: 19134 | Missing: 3 frames
[HEARTBEAT] SimTick: 19197 | NetHead: 19196 | Confirmed: 19194 | Missing: 3 frames
[HEARTBEAT] SimTick: 19257 | NetHead: 19256 | Confirmed: 19254 | Missing: 3 frames
[HEARTBEAT] SimTick: 19317 | NetHead: 19316 | Confirmed: 19314 | Missing: 3 frames
[HEARTBEAT] SimTick: 19377 | NetHead: 19376 | Confirmed: 19374 | Missing: 3 frames
[HEARTBEAT] SimTick: 19437 | NetHead: 19436 | Confirmed: 19434 | Missing: 3 frames
[HEARTBEAT] SimTick: 19497 | NetHead: 19496 | Confirmed: 19494 | Missing: 3 frames
[HEARTBEAT] SimTick: 19557 | NetHead: 19556 | Confirmed: 19554 | Missing: 3 frames
[HEARTBEAT] SimTick: 19617 | NetHead: 19616 | Confirmed: 19614 | Missing: 3 frames
[HEARTBEAT] SimTick: 19677 | NetHead: 19676 | Confirmed: 19674 | Missing: 3 frames
[HEARTBEAT] SimTick: 19737 | NetHead: 19736 | Confirmed: 19734 | Missing: 3 frames
[HEARTBEAT] SimTick: 19797 | NetHead: 19796 | Confirmed: 19794 | Missing: 3 frames
[HEARTBEAT] SimTick: 19858 | NetHead: 19857 | Confirmed: 19855 | Missing: 3 frames
[HEARTBEAT] SimTick: 19918 | NetHead: 19917 | Confirmed: 19915 | Missing: 3 frames
[HEARTBEAT] SimTick: 19978 | NetHead: 19977 | Confirmed: 19975 | Missing: 3 frames
[HEARTBEAT] SimTick: 20038 | NetHead: 20037 | Confirmed: 20035 | Missing: 3 frames
[HEARTBEAT] SimTick: 20098 | NetHead: 20097 | Confirmed: 20095 | Missing: 3 frames
[HEARTBEAT] SimTick: 20158 | NetHead: 20157 | Confirmed: 20155 | Missing: 3 frames
[HEARTBEAT] SimTick: 20218 | NetHead: 20217 | Confirmed: 20215 | Missing: 3 frames
[HEARTBEAT] SimTick: 20278 | NetHead: 20277 | Confirmed: 20275 | Missing: 3 frames
[HEARTBEAT] SimTick: 20338 | NetHead: 20337 | Confirmed: 20335 | Missing: 3 frames
[HEARTBEAT] SimTick: 20398 | NetHead: 20397 | Confirmed: 20395 | Missing: 3 frames
[HEARTBEAT] SimTick: 20458 | NetHead: 20457 | Confirmed: 20455 | Missing: 3 frames
[HEARTBEAT] SimTick: 20518 | NetHead: 20517 | Confirmed: 20515 | Missing: 3 frames
[HEARTBEAT] SimTick: 20578 | NetHead: 20577 | Confirmed: 20575 | Missing: 3 frames
[HEARTBEAT] SimTick: 20638 | NetHead: 20637 | Confirmed: 20635 | Missing: 3 frames
[HEARTBEAT] SimTick: 20698 | NetHead: 20697 | Confirmed: 20695 | Missing: 3 frames
[HEARTBEAT] SimTick: 20758 | NetHead: 20757 | Confirmed: 20755 | Missing: 3 frames
[HEARTBEAT] SimTick: 20818 | NetHead: 20817 | Confirmed: 20815 | Missing: 3 frames
[HEARTBEAT] SimTick: 20871 | NetHead: 20870 | Confirmed: 20869 | Missing: 2 frames
[HEARTBEAT] SimTick: 20931 | NetHead: 20930 | Confirmed: 20929 | Missing: 2 frames
[HEARTBEAT] SimTick: 20991 | NetHead: 20990 | Confirmed: 20989 | Missing: 2 frames
luajit: ./lua/net_pump.lua:92: interrupted!
stack traceback:
	./lua/net_pump.lua:92: in function 'intercept_network'
	./lua/fsm_core.lua:66: in function 'tick_playing_state'
	main.lua:124: in main chunk
	[C]: at 0x562f7f800e00
